"id","brewery_id","name","cat_id","style_id","abv","ibu","srm","upc","filepath","descript","last_mod"
"215","604","Denver Pale Ale / DPA","3","26","5.4","0","0","0",,"Historically Great Divideâ€™s flagship beer, DPAâ€™s record speaks for itself. By continually garnering national and international recognition, DPA has risen to become one of the most award-winning English-style pale ales in the world.

Sporting a brilliant copper hue and an assertive floral hop aroma, DPA is known for its smooth, malty middle, which is expertly complemented with hearty and complex hop flavor. DPAâ€™s extraordinary hop finish is marked by crisp yet moderate hop bitterness. Its well-balanced profile makes DPA the perfect beer to accompany a hearty mountain picnic or a night on the town. For those who seek beers characterized by excitement, flavor and distinction, Denver Pale Ale is the natural choice.","2010-07-22 20:00:20"
"216","296","Grotten Flemish Ale","5","72","7.7","0","0","0",,,"2010-07-22 20:00:20"
"217","1316","Grand Cru","-1","-1","9","0","0","0",,,"2010-07-22 20:00:20"
"218","501","Summer Common","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"219","1185","Golden Ale","-1","-1","4.7","0","0","0",,,"2010-07-22 20:00:20"
"220","174","Ambree","-1","-1","9","0","0","0",,,"2010-07-22 20:00:20"
"221","296","Pater 6","5","60","6.7","0","0","0",,"This name became a reference. This beer is mostly pointed out with its product name: â€œa Paterkeâ€. 

This â€œPaterkeâ€ is a chestnut coloured dark beer with a high fermentation (6.7 alcohol content) and a full taste.","2010-07-22 20:00:20"
"222","187","Blanche de Namur","-1","-1","4.5","0","0","0",,,"2010-07-22 20:00:20"
"223","905","Skinny Dip","3","37","4.2","0","0","0",,"Ever tried a Skinny Dip? You wouldn't be alone. Featured by both Men's Journal and the Today Show as a favorite summer brew, this full-bodied, highly drinkable beer makes a splash every summer in our Seasonal line-up. Cascade hops frolic with a hint of lime leaf, giving the beer complexity that's surprisingly refreshing.","2010-07-22 20:00:20"
"224","174","Blanche Double","-1","-1","6","0","0","0",,,"2010-07-22 20:00:20"
"225","236","Summer Bright Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"226","905","Mothership Wit","-1","-1","4.8","0","0","0",,"Our first venture into organically-produced beer, Mothership Wit Organic Wheat Beer elevates the zesty Wit or White beers of Belgium. Our far-flung Beer Rangers affectionately refer to our Fort Collins brewery as the Mothership, a name that conjures images of earth shot from space and the interconnectivity of it all. Mothership Wit is brewed with wheat and barley malt, as well as coriander and orange peel spicing resulting in a balance of citrus and sour flavors held in suspension by a bright burst of carbonation.","2010-07-22 20:00:20"
"227","696","Lia Fail Stone of Destiny Ale","-1","-1","4.7","0","0","0",,,"2010-07-22 20:00:20"
"228","395","Premium XB Bluebird Bitter","-1","-1","4.4","0","0","0",,,"2010-07-22 20:00:20"
"229","1056","IPA","3","31","5.5","0","0","0",,,"2010-07-22 20:00:20"
"230","167","Houblon","-1","-1","9","0","0","0",,,"2010-07-22 20:00:20"
"231","935","Double Pilsner","8","95","8.1","0","0","0",,,"2010-07-22 20:00:20"
"232","708","Creamy Dark","8","95","4.9","0","0","0",,,"2010-07-22 20:00:20"
"233","757","Premium Pils Edelherb","-1","-1","4.9","0","0","0",,,"2010-07-22 20:00:20"
"234","590","StÃ¼venbrÃ¤u Maibock","7","90","0","0","0","0",,,"2010-07-22 20:00:20"
"235","590","Jack of Spades Schwarzbier","7","86","3.9","0","0","0",,,"2010-07-22 20:00:20"
"236","1179","Shiner Hefeweizen","4","50","5.4","0","0","0",,,"2010-07-22 20:00:20"
"237","1154","Sapporo Premium Beer","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"238","501","Dark German Lager","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"239","44","Spring Heat Spiced Wheat","-1","-1","5.2","0","0","0",,,"2010-07-22 20:00:20"
"240","567","Gose","-1","-1","4.6","0","0","0",,,"2010-07-22 20:00:20"
"241","1176","Pils","-1","-1","5","0","0","0",,,"2010-07-22 20:00:20"
"242","1274","New","8","95","4.6","0","0","0",,,"2010-07-22 20:00:20"
"243","369","Eisenbahn Defumada","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"244","369","Eisenbahn Escura","7","86","0","0","0","0",,,"2010-07-22 20:00:20"
"245","369","Eisenbahn Dourada","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"246","501","Fallen Angel Sweet Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"247","604","Hot Shot ESB","1","5","5","0","0","0",,"HotShot ESB is an easy-drinking and remarkably smooth Extra Special Bitter, brewed in the classic-English style. More assertively hopped than ordinary bitters, light copper-colored HotShot showcases clean hop flavors, balanced by its slightly fruity nose and light-caramel malt character.

While HotShot is one of Great Divideâ€™s easiest-drinking and lower alcohol beers, its complex flavor profile makes it the perfect session beer for craft beer lovers.","2010-07-22 20:00:20"
"248","312","Porter","2","25","8","0","0","0",,,"2010-07-22 20:00:20"
"249","923","NÃ¸gne Ã˜ Imperial Stout","3","43","9","0","0","0",,"We think the russian tsar would have liked his stout this way. A dark, rich ale in which a generous sweetness with roasted malt bitterness.  Serving temp.10Â°C/50Â°F. Great with vanilla ice cream or dark chocolate.","2010-07-22 20:00:20"
"250","923","NÃ¸gne Ã˜ Porter","2","25","7","0","0","0",,"In this quite dark ale, dark malts provide flavors of coffee and dried fruit. Recommended serving temperature 10Â°C/50Â°F.  Try with dark chocolate, cheese, or red meat dishes.","2010-07-22 20:00:20"
"251","923","NÃ¸gne Ã˜ Pale Ale","3","26","6","0","0","0",,"A refreshing light and hoppy ale. Probably our best allrounder.  Recommended serving temperature 8Â°C/45Â°F.  Ideal with barbequed or smoked meat dishes.","2010-07-22 20:00:20"
"252","501","Eccentric Belgian Wheat","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"253","1265","Oatmeal Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"254","1265","Amber Light","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"255","1265","New World Wheat","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"256","1265","Maibock","7","90","0","0","0","0",,,"2010-07-22 20:00:20"
"257","1265","Ironwood Dark","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"258","1265","Cascade Amber","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"259","1265","Alpine Gold","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"260","624","Illuminator Doppelbock","7","90","6.8","0","0","0",,,"2010-07-22 20:00:20"
"261","624","Old Princeton Landing IPA","3","31","6.1","0","0","0",,,"2010-07-22 20:00:20"
"262","624","Paddle Out Stout","3","42","5.2","0","0","0",,,"2010-07-22 20:00:20"
"263","624","Pillar Point Pale Ale","3","26","4.6","0","0","0",,,"2010-07-22 20:00:20"
"264","624","Sandy Beach Blonde Hefeweizen","4","50","4.5","0","0","0",,,"2010-07-22 20:00:20"
"265","624","Mavericks Amber Ale","3","33","4.8","0","0","0",,,"2010-07-22 20:00:20"
"266","624","Harbor Light Ale","-1","-1","4.8","0","0","0",,,"2010-07-22 20:00:20"
"267","1126","Leroy Barleywine","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"268","1126","Oatmeal Stout","3","42","6","0","0","0",,,"2010-07-22 20:00:20"
"269","1126","Amber","3","33","5","0","0","0",,,"2010-07-22 20:00:20"
"270","1126","Blur IPA","3","31","0","0","0","0",,,"2010-07-22 20:00:20"
"271","1126","Pelican Pale","3","26","5","0","0","0",,,"2010-07-22 20:00:20"
"272","1126","Brew Ribbon","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"273","701","Casey Jones Imperial IPA","3","31","7.25","0","0","0",,,"2010-07-22 20:00:20"
"274","701","Fairfax Coffee Porter","-1","-1","5.5","0","0","0",,,"2010-07-22 20:00:20"
"275","701","Epiphany Ale","3","33","5.5","0","0","0",,,"2010-07-22 20:00:20"
"276","701","IPA","3","31","6","0","0","0",,,"2010-07-22 20:00:20"
"277","701","Chazz Cat Rye","8","95","4.5","0","0","0",,,"2010-07-22 20:00:20"
"278","701","Shining Star Pale Ale","3","26","5","0","0","0",,,"2010-07-22 20:00:20"
"279","701","Honey Bunny Blonde Ale","8","95","5.8","0","0","0",,,"2010-07-22 20:00:20"
"280","701","Kent Lake Kolsch","-1","-1","4","0","0","0",,,"2010-07-22 20:00:20"
"281","892","Old Blarney Barleywine","-1","-1","10","0","0","0",,,"2010-07-22 20:00:20"
"282","892","Irish Dry Stout","3","42","4.8","0","0","0",,,"2010-07-22 20:00:20"
"283","892","Kilt Lifter Scottish Ale","1","15","8","0","0","0",,,"2010-07-22 20:00:20"
"284","892","India Pale Ale","3","26","6.5","0","0","0",,,"2010-07-22 20:00:20"
"285","588","Blonde Bock","7","90","7","0","0","0",,,"2010-07-22 20:00:20"
"286","588","Schwarzbier","7","86","4.3","0","0","0",,,"2010-07-22 20:00:20"
"287","588","Czech Lager","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"288","385","Yule Tide","5","61","10","0","0","0",,"The latest addition to Baltimore's own Clipper City Brewing Company - Mutiny Fleet is their holiday brew Yule Tide, a Belgian style triple ale, which like the rest of the Mutiny Fleet is distributed in 22 ounce bombers.","2010-07-22 20:00:20"
"289","588","Pilsner","-1","-1","5.3","0","0","0",,,"2010-07-22 20:00:20"
"290","308","Warka Strong","8","95","7","0","0","0",,"European Strong Lager","2010-07-22 20:00:20"
"291","1074","Porter","2","25","0","0","0","0",,,"2010-07-22 20:00:20"
"292","1074","ESB","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"293","1074","Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"294","1074","Kristall Weizen","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"295","1163","ESB (Extra Special Blizzard)","-1","-1","6","0","0","0",,,"2010-07-22 20:00:20"
"296","677","Paint the Town Red","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"297","677","Golden Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"298","1004","Train Wreck IPA","3","31","0","0","0","0",,,"2010-07-22 20:00:20"
"299","1004","Zone 7 Porter","2","25","3.8","0","0","0",,,"2010-07-22 20:00:20"
"300","1004","Pleasanton Pale","3","26","5.3","0","0","0",,,"2010-07-22 20:00:20"
"301","1004","Island Wheat","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"302","707","Hefeweizen","4","50","5.6","0","0","0",,,"2010-07-22 20:00:20"
"303","707","Red Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"304","707","Penalty Shot Porter","2","25","5.8","0","0","0",,,"2010-07-22 20:00:20"
"305","707","India Pale Ale","3","26","7.5","0","0","0",,,"2010-07-22 20:00:20"
"306","707","Grid Iron Amber Ale","3","33","5.6","0","0","0",,,"2010-07-22 20:00:20"
"307","707","Boys of Summer Wheat","8","95","3.5","0","0","0",,,"2010-07-22 20:00:20"
"308","523","Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"309","523","Red Ale","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"310","523","Hefeweizen","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"311","523","Bitter","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"312","523","Double IPA","3","31","0","0","0","0",,,"2010-07-22 20:00:20"
"313","133","Tatonka Stout","3","43","8.5","0","0","0",,,"2010-07-22 20:00:20"
"314","133","P.M. Porter","2","25","6.4","0","0","0",,,"2010-07-22 20:00:20"
"315","133","Jeremiah Red","2","22","7.3","0","0","0",,,"2010-07-22 20:00:20"
"316","133","Piranha Pale Ale","3","26","5.7","0","0","0",,,"2010-07-22 20:00:20"
"317","133","Harvest Hefeweizen","4","50","4.9","0","0","0",,,"2010-07-22 20:00:20"
"318","133","Brewhouse Blonde","-1","-1","4.7","0","0","0",,,"2010-07-22 20:00:20"
"319","133","Nutty Brewnette","3","38","5.9","0","0","0",,,"2010-07-22 20:00:20"
"320","515","India Pale Ale (IPA)","3","31","0","0","0","0",,,"2010-07-22 20:00:20"
"321","515","Belgian Tripel","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"322","515","Belgian Abbey","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"323","515","Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"324","515","Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"325","515","Best Bitter","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"326","515","Hefe Weizen","4","50","0","0","0","0",,,"2010-07-22 20:00:20"
"327","515","Pilsner","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"328","515","KÃ¶lsch","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"329","727","Harvest Ale 2005 (Whisky)","-1","-1","11.5","0","0","0",,,"2010-07-22 20:00:20"
"330","727","Harvest Ale 2005 (Calvados)","-1","-1","11.5","0","0","0",,,"2010-07-22 20:00:20"
"331","727","Harvest Ale 2005 (Sherry)","-1","-1","11.5","0","0","0",,,"2010-07-22 20:00:20"
"332","1072","Old Crustacean Barleywine 2006","-1","-1","11.5","0","0","0",,,"2010-07-22 20:00:20"
"333","236","Avalanche Amber","3","33","5.4","0","0","0",,,"2010-07-22 20:00:20"
"334","236","Hefe Proper Ale","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"335","935","Levity Amber Ale","3","33","5.1","0","0","0",,"Levity is our lighter take on the amber ale. Munich and honey malts give it a full-bodied flavor and a happy-go-lucky personality. Then we let the finishing hops shine, for a beer that's crisp instead of bitter, as many ambers are. Levity was named by our brewers partly for its light color - and partly for the way it just refuses to take itself too seriously. Hey, we could all use a little levity once in a while.","2010-07-22 20:00:20"
"336","935","Easy Street Wheat","11","116","4.6","0","0","0",,"Light and refreshing, Easy Street Wheat is an unfiltered American-style wheat beer. Leaving in the yeast gives the beer a nice, smooth finish and a slightly citrusy flavor. Easy Street Wheat gets its name by brewers \taking it easy\ and not filtering the beer. we encourage you to work just a little harder in pouring it: just pour 2/3 of the beer into a glass swirl what's left to stir up the yeast then pour the rest and enjoy.","2010-07-22 20:00:20",,
"337","161","Boulevard Pale Ale","3","26","5.4","0","0","0",,"Boulevard Pale Ale is a smooth, fruity, well-balanced beer with year-round appeal. A variety of caramel malts impart a rich flavor and amber color, while liberal use of whole hops adds zest and aroma. Pale Ale is the first beer we brewed, and continues to be a perennial favorite.","2010-07-22 20:00:20"
"338","161","Bully! Porter","2","25","5.4","0","0","0",,"The intense flavors of dark-roasted malt in Boulevardâ€™s rendition of the classic English porter are perfectly balanced by a generous and complex hop character. Bully! Porterâ€™s robust nature makes it the ideal companion to a variety of foods, from seafood to chocolate.","2010-07-22 20:00:20"
"339","795","Bovine Belgian Winter Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"340","795","XX Black Angus Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"341","795","Blarney Stone Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"342","795","Bison Brown Ale","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"343","795","Prairie Pale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"344","795","Wildcat Wheat","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"345","161","Boulevard Dry Stout","3","42","4.9","0","0","0",,"Velvety black and perfectly opaque, our bottled Dry Stout is the somewhat livelier companion to our popular draught version of this enduring style. This surprisingly smooth, drinkable beer is a delightful harmony of smoky roasted flavors and tangy, coffee-like notes.","2010-07-22 20:00:20"
"346","160","Planet Porter / Boulder Porter","2","25","5.5","0","0","0",,,"2010-07-22 20:00:20"
"347","195","Amber","-1","-1","8","0","0","0",,,"2010-07-22 20:00:20"
"348","187","Blanche des Moines","-1","-1","4.5","0","0","0",,,"2010-07-22 20:00:20"
"349","187","Triple Moine","-1","-1","7.2","0","0","0",,,"2010-07-22 20:00:20"
"350","272","Arabier","5","65","9","0","0","0",,"An arabier is a pure malt beer 8Â°vol/alc brewed with flower Nugget-hops from Poperinge. It has the special dry-hopping taste and aroma, so appreciated by beer lovers all over the world. It is one of the two main beers from De Dolle Brouwers throughout the year. Aging time is limited due to the fact that hop bitterness is declining with the time. Store arabier cool and dark and serve cool at 10Â°C. Cheers!","2010-07-22 20:00:20"
"351","272","Bos Keun","5","65","8.9","0","0","0",,,"2010-07-22 20:00:20"
"352","175","Grand Cru","-1","-1","10.5","0","0","0",,,"2010-07-22 20:00:20"
"353","272","Oerbier","-1","-1","7.5","0","0","0",,,"2010-07-22 20:00:20"
"354","272","Dulle Teve / Mad Bitch","-1","-1","10","0","0","0",,,"2010-07-22 20:00:20"
"355","278","Vuuve","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"356","284","Gouden Carolus Tripel","-1","-1","9","0","0","0",,,"2010-07-22 20:00:20"
"357","284","Gouden Carolus Ambrio 1471","-1","-1","8","0","0","0",,,"2010-07-22 20:00:20"
